Usera,Chamberí,San Blas-Canillejas,Moncloa-Aravaca,Barajas,Salamanca,Tetuán,Chamartín,Carabanchel,Villaverde,Latina,Hortaleza,Centro,Ciudad Lineal,Vicálvaro,Villa de Vallecas,Retiro,Fuencarral-El Pardo,Moratalaz,Puente de Vallecas,price,baths,rooms,sqft,Independientes
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,730000,2,2,125,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1430000,3,3,164,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,630000,3,3,132,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,790000,3,3,137,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,830000,3,4,155,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1495000,3,3,188,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,560000,1,1,88,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4,6,399,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075000,3,3,169,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,1,4,139,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900000,4,3,193,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710000,4,3,206,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,3,4,257,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795000,2,3,138,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799000,3,6,143,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,2,4,157,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945000,2,3,159,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,2,3,128,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530000,2,2,133,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945000,2,3,159,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,1,0,64,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,2,2,115,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,2,2,50,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649000,1,2,73,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865000,2,2,104,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,1,3,103,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440000,3,5,277,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700000,4,5,407,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865000,2,2,127,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,3,2,138,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100000,4,4,395,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,4,5,314,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,1,2,104,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,3,4,256,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720000,2,4,143,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,4,7,524,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,3,5,457,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,4,4,214,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,3,3,142,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945000,3,3,281,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395000,5,4,264,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,6,6,307,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000,1,3,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,1,2,76,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2450000,3,4,261,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,330000,1,2,60,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,780000,2,2,57,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,789000,3,3,107,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199000,1,1,14,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,789000,3,3,100,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250000,1,1,40,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2290000,3,3,184,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1760000,3,3,145,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,299000,1,1,41,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,404000,1,1,67,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2190000,3,3,209,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,999000,3,3,104,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,789000,3,3,107,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,750000,2,2,127,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,849000,3,3,111,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1499000,4,3,196,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,695000,2,3,135,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1250000,2,2,150,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990000,5,4,242,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2580000,4,3,300,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,345000,1,2,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1080000,2,4,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,233000,1,1,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,850000,2,3,135,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350000,2,4,116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,799000,4,5,180,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,920000,4,5,217,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1150000,2,4,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,990000,4,6,293,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500000,1,1,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,950000,2,3,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1400000,4,7,413,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1290000,4,5,390,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,920000,4,5,217,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,850000,2,3,164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1050000,3,4,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,970000,4,4,287,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1348000,4,6,427,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,730000,3,4,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1450000,4,5,320,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,850000,3,5,184,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1200000,4,5,375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,990000,4,6,293,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550000,9,8,720,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870000,2,3,177,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095000,3,4,270,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,4,5,258,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000,5,8,694,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000,1,1,61,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,6,6,540,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990000,7,5,728,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,850000,2,3,131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,329900,2,2,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,610000,2,2,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1450000,4,5,320,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,329900,2,2,80,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,475000,2,3,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,365900,2,3,105,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,5,5,367,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2800000,5,5,452,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1800000,5,6,276,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,525000,2,2,107,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2690000,8,5,450,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3465000,10,12,1380,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3100000,5,4,750,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690000,6,6,530,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2150000,6,6,575,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,5,5,360,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,460000,1,4,126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,595000,2,4,123,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1400000,4,7,413,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,299000,1,2,76,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1590000,4,5,360,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,599000,2,2,107,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475000,1,2,75,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,1,2,66,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,3,3,165,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,345000,1,2,42,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,379000,1,1,61,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,860000,3,4,191,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,369000,2,2,75,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,3,3,120,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1349000,3,3,137,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1499000,3,3,187,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,4,4,279,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1850000,4,5,256,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,3,3,127,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1475000,4,5,376,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569000,2,3,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,648000,2,4,216,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,7,6,595,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,675000,2,1,91,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2275000,4,5,399,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2300000,3,3,237,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1129500,2,3,188,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3600000,4,5,336,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1950000,3,4,283,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2500000,5,4,463,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1890000,3,4,234,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1740000,2,4,172,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,785000,2,3,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,179000,1,1,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,629900,2,4,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,499900,2,4,126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,565000,2,3,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,470000,2,3,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1395000,6,5,368,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1435000,6,6,388,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2200000,4,4,450,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,820000,4,5,287,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,850000,3,4,238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1050000,3,5,265,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,995000,4,4,240,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,535000,2,4,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,675000,2,3,152,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,850000,3,4,238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000000,7,5,881,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2500000,7,8,862,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1300000,4,4,247,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3500000,2,4,738,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,975000,4,7,484,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1050000,3,5,265,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,460000,2,2,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1950000,7,6,650,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2075000,4,4,284,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1700000,4,4,387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2095000,6,5,388,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1240000,5,9,601,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1250000,5,4,275,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,485000,2,3,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3000000,8,5,881,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,650000,2,3,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,430000,2,3,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,675000,3,6,195,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,975000,4,7,484,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,995000,4,4,240,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,415000,1,1,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,995000,4,4,240,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1350000,4,4,264,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,650000,2,3,153,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795000,3,4,175,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,2,3,143,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000,1,2,75,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610000,2,2,113,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515000,2,3,79,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795000,2,3,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,875000,4,3,215,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1300000,3,5,305,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000,1,2,69,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,3,4,235,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940500,2,3,168,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,2,2,112,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025000,3,4,224,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690000,2,3,138,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445000,3,3,111,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,2,3,178,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060000,4,5,276,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,2,4,236,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190000,4,4,183,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,2,2,112,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,3,2,133,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649000,2,2,73,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315000,1,1,65,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,5,5,379,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,3,2,110,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685000,3,2,166,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949000,2,2,111,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410000,2,3,118,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,2,3,150,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685000,4,4,222,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,3,2,86,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299000,2,5,210,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195000,4,6,460,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895000,2,2,102,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339000,4,3,158,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719000,2,2,71,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,2,2,101,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195000,2,2,90,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,2,3,120,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840000,2,2,81,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,3,5,213,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000,2,2,68,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1,1,45,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000,1,0,146,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510000,1,3,83,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,1,3,78,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560000,2,2,84,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,2,5,155,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299000,1,2,59,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620000,2,3,138,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609000,2,2,89,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1300000,3,4,270,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850000,5,5,438,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5500000,6,7,1150,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1900000,4,6,372,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,5,5,300,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1538000,6,8,605,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1095000,3,3,188,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,5,4,360,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3500000,6,5,890,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1300000,3,3,179,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2190000,5,5,352,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1500000,4,5,400,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2150000,5,4,400,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850000,5,5,302,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1495000,6,5,481,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,680000,2,3,137,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1300000,3,3,179,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,475000,1,1,72,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2500000,6,5,800,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4200000,7,7,875,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2690000,7,5,745,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3000000,6,5,746,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,880000,3,4,239,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,3,4,290,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5500000,8,8,1150,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1290000,4,5,346,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1650000,5,5,360,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860000,2,2,252,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690000,6,6,533,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,430000,1,1,82,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1850000,5,5,302,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,875000,2,3,134,0
